Step,AgentID,Wealth
23,98,0
23,99,0
23,100,2
24,1,6
24,2,0
24,3,1
24,4,0
24,5,4
24,6,-1
24,7,1
24,8,-2
24,9,3
24,10,1
24,11,1
24,12,-3
24,13,2
24,14,0
24,15,-1
24,16,-2
24,17,0
24,18,1
24,19,-2
24,20,2
24,21,0
24,22,0
24,23,3
24,24,0
24,25,3
24,26,3
24,27,1
24,28,2
24,29,4
24,30,-1
24,31,-1
24,32,-1
24,33,6
24,34,2
24,35,2
24,36,1
24,37,-2
24,38,2
24,39,1
24,40,1
24,41,4
24,42,-3
24,43,1
24,44,1
24,45,0
24,46,0
24,47,-1
24,48,-1
24,49,0
24,50,1
24,51,1
24,52,0
24,53,-1
24,54,0
24,55,-1
24,56,3
24,57,1
24,58,4
24,59,-1
24,60,2
24,61,5
24,62,3
24,63,-2
24,64,3
24,65,0
24,66,0
24,67,1
24,68,3
24,69,1
24,70,1
24,71,0
24,72,1
24,73,2
24,74,2
24,75,2
24,76,1
24,77,-1
24,78,0
24,79,0
24,80,2
24,81,2
24,82,3
24,83,0
24,84,2
24,85,2
24,86,2
24,87,1
24,88,3
24,89,1
24,90,2
24,91,1
24,92,1
24,93,4
24,94,-1
24,95,3
24,96,1
24,97,0
24,98,0
24,99,-1
24,100,3
25,1,6
25,2,0
25,3,1
25,4,0
25,5,4
25,6,-1
25,7,1
25,8,-2
25,9,3
25,10,1
25,11,1
25,12,-3
25,13,3
25,14,0
25,15,-1
25,16,-2
25,17,0
25,18,1
25,19,-2
25,20,2
25,21,0
25,22,-1
25,23,3
25,24,0
25,25,3
25,26,3
25,27,1
25,28,2
25,29,4
25,30,-1
25,31,-1
25,32,-1
25,33,6
25,34,3
25,35,2
25,36,1
25,37,-2
25,38,1
25,39,1
25,40,2
25,41,4
25,42,-3
25,43,1
25,44,1
25,45,0
25,46,0
25,47,-1
25,48,-1
25,49,0
25,50,1
25,51,1
25,52,0
25,53,-1
25,54,0
25,55,-2
25,56,3
25,57,1
25,58,4
25,59,-1
25,60,2
25,61,5
25,62,3
25,63,-2
25,64,3
25,65,0
25,66,0
25,67,1
25,68,3
25,69,1
25,70,1
25,71,0
25,72,1
25,73,2
25,74,2
25,75,2
25,76,1
25,77,-1
25,78,0
25,79,0
25,80,2
25,81,2
25,82,3
25,83,0
25,84,2
25,85,3
25,86,2
25,87,1
25,88,3
25,89,1
25,90,2
25,91,1
25,92,1
25,93,4
25,94,-1
25,95,3
25,96,1
25,97,0
25,98,1
25,99,-2
25,100,2
26,1,6
26,2,0
26,3,2
26,4,-1
26,5,4
26,6,-1
26,7,1
26,8,-2
26,9,3
26,10,1
26,11,1
26,12,-3
26,13,3
26,14,0
26,15,-1
26,16,-1
26,17,0
26,18,1
26,19,-2
26,20,2
26,21,0
26,22,-1
26,23,3
26,24,0
26,25,2
26,26,3
26,27,1
26,28,2
26,29,4
26,30,-1
26,31,-1
26,32,-1
26,33,6
26,34,3
26,35,2
26,36,1
26,37,-3
26,38,1
26,39,1
26,40,2
26,41,4
26,42,-3
26,43,1
26,44,1
26,45,0
26,46,0
26,47,-1
26,48,-1
26,49,0
26,50,1
26,51,1
26,52,0
26,53,-1
26,54,0
26,55,-2
26,56,3
26,57,1
26,58,4
26,59,-1
26,60,2
26,61,5
26,62,3
26,63,-2
26,64,3
26,65,0
26,66,0
26,67,1
26,68,3
26,69,1
26,70,1
26,71,0
26,72,1
26,73,1
26,74,2
26,75,2
26,76,1
26,77,-1
26,78,0
26,79,0
26,80,2
26,81,3
26,82,3
26,83,0
26,84,2
26,85,3
26,86,2
26,87,1
26,88,3
26,89,1
26,90,2
26,91,1
26,92,1
26,93,5
26,94,-1
26,95,3
26,96,1
26,97,0
26,98,1
26,99,-2
26,100,2
27,1,6
27,2,0
27,3,2
27,4,-1
27,5,4
27,6,-1
27,7,1
27,8,-2
27,9,3
27,10,1
27,11,1
27,12,-3
27,13,3
27,14,0
27,15,-1
27,16,-2
27,17,0
27,18,1
27,19,-2
27,20,2
27,21,0
27,22,-1
27,23,3
27,24,0
27,25,2
27,26,3
27,27,1
27,28,2
27,29,4
27,30,0
27,31,-1
27,32,-1
27,33,6
27,34,2
27,35,2
27,36,1
27,37,-3
27,38,1
27,39,1
27,40,2
27,41,4
27,42,-3
27,43,1
27,44,1
27,45,1
27,46,0
27,47,-1
27,48,-2
27,49,0
27,50,1
27,51,1
27,52,0
27,53,-1
27,54,1
27,55,-2
27,56,2
27,57,2
27,58,4
27,59,-1
27,60,2
27,61,5
27,62,3
27,63,-2
27,64,3
27,65,0
27,66,0
27,67,1
27,68,3
27,69,1
27,70,1
27,71,1
27,72,2
27,73,1
27,74,2
27,75,2
27,76,1
27,77,-1
27,78,1
27,79,0
27,80,1
27,81,3
27,82,3
27,83,0
27,84,1
27,85,3
27,86,2
27,87,1
27,88,3
27,89,0
27,90,2
27,91,1
27,92,1
27,93,4
27,94,-1
27,95,3
27,96,1
27,97,0
27,98,2
27,99,-2
27,100,2
28,1,6
28,2,1
28,3,2
28,4,-1
28,5,4
28,6,-1
28,7,1
28,8,-2
28,9,4
28,10,1
28,11,1
28,12,-3
28,13,3
28,14,0
28,15,0
28,16,-3
28,17,1
28,18,1
28,19,-2
28,20,1
28,21,-1
28,22,-1
28,23,3
28,24,0
28,25,2
28,26,3
28,27,1
28,28,2
28,29,4
28,30,0
28,31,-1
28,32,-1
28,33,6
28,34,2
28,35,2
28,36,1
28,37,-3
28,38,1
28,39,2
28,40,2
28,41,4
28,42,-3
28,43,1
28,44,1
28,45,0
28,46,0
28,47,-1
28,48,-3
28,49,0
28,50,1
28,51,1
28,52,1
28,53,-1
28,54,1
28,55,-2
28,56,4
28,57,2
28,58,3
28,59,-1
28,60,2
28,61,5
28,62,4
28,63,-2
28,64,4
28,65,0
28,66,-1
28,67,1
28,68,3
28,69,1
28,70,1
28,71,1
28,72,2
28,73,0
28,74,2
28,75,2
28,76,1
28,77,-1
28,78,1
28,79,0
28,80,1
28,81,3
28,82,3
28,83,-1
28,84,1
28,85,3
28,86,2
28,87,1
28,88,3
28,89,0
28,90,2
28,91,1
28,92,1
28,93,4
28,94,-1
28,95,3
28,96,1
28,97,0
28,98,2
28,99,-2
28,100,1
29,1,6
29,2,1
29,3,1
29,4,-2
29,5,4
29,6,-2
29,7,2
29,8,-2
29,9,4
29,10,2
29,11,0
29,12,-3
29,13,3
29,14,0
29,15,-1
29,16,-4
29,17,1
29,18,1
29,19,-2
29,20,2
29,21,-2
29,22,0
29,23,3
29,24,1
29,25,2
29,26,3
29,27,1
29,28,2
29,29,4
29,30,0
29,31,-1
29,32,-1
29,33,6
29,34,2
29,35,2
29,36,1
29,37,-3
29,38,1
29,39,3
29,40,1
29,41,4
29,42,-3
29,43,1
29,44,1
29,45,0
29,46,0
29,47,-1
29,48,-4
29,49,0
29,50,1
29,51,2
29,52,1
29,53,-1
29,54,1
29,55,-1
29,56,4
29,57,3
29,58,3
29,59,-1
29,60,2
29,61,5
29,62,4
29,63,-2
29,64,4
29,65,0
29,66,-2
29,67,1
29,68,3
29,69,4
29,70,1
29,71,1
29,72,2
29,73,1
29,74,2
29,75,2
29,76,0
29,77,-1
29,78,1
29,79,0
29,80,1
29,81,3
29,82,4
29,83,-1
29,84,1
29,85,3
29,86,2
29,87,2
29,88,3
29,89,-1
29,90,2
29,91,0
29,92,1
29,93,4
29,94,-2
29,95,3
29,96,1
29,97,0
29,98,2
29,99,-2
29,100,0
30,1,6
30,2,1
30,3,1
30,4,-2
30,5,4
30,6,-2
30,7,2
30,8,-3
30,9,4
30,10,2
30,11,0
30,12,-3
30,13,3
30,14,0
30,15,-2
30,16,-4
30,17,1
30,18,1
30,19,-2
30,20,2
30,21,-3
30,22,0
30,23,3
30,24,1
30,25,2
30,26,2
30,27,2
30,28,2
30,29,4
30,30,0
30,31,0
30,32,-1
30,33,6
30,34,3
30,35,2
30,36,1
30,37,-3
30,38,1
30,39,3
30,40,1
30,41,4
30,42,-3
30,43,1
30,44,1
30,45,0
30,46,0
30,47,-1
30,48,-4
30,49,0
30,50,1
30,51,2
30,52,1
30,53,-1
30,54,1
30,55,-1
30,56,4
30,57,3
30,58,3
30,59,-1
30,60,2
30,61,5
30,62,4
30,63,-1
30,64,4
30,65,0
30,66,-2
30,67,0
30,68,3
30,69,4
30,70,1
30,71,1
30,72,2
30,73,1
30,74,2
30,75,1
30,76,0
30,77,-1
30,78,1
30,79,0
30,80,1
30,81,4
30,82,4
30,83,-1
30,84,2
30,85,3
30,86,2
30,87,2
30,88,3
30,89,-1
30,90,1
30,91,0
30,92,1
30,93,4
30,94,-2
30,95,3
30,96,1
30,97,0
30,98,2
30,99,-2
30,100,1
31,1,6
31,2,1
31,3,1
31,4,-2
31,5,4
31,6,-2
31,7,2
31,8,-3
31,9,4
31,10,2
31,11,0
31,12,-3
31,13,3
31,14,0
31,15,-2
31,16,-4
31,17,1
31,18,1
31,19,-2
31,20,2
31,21,-2
31,22,1
31,23,3
31,24,1
31,25,2
31,26,1
31,27,2
31,28,2
31,29,5
31,30,0
31,31,0
31,32,-1
31,33,6
31,34,3
31,35,2
31,36,0
31,37,-3
31,38,1
31,39,3
31,40,1
31,41,4
31,42,-3
31,43,1
31,44,1
31,45,0
31,46,0
31,47,-1
31,48,-4
31,49,0
31,50,1
31,51,1
31,52,1
31,53,-1
31,54,1
31,55,0
31,56,5
31,57,3
31,58,3
31,59,-1
31,60,2
31,61,5
31,62,5
31,63,-2
31,64,4
31,65,0
31,66,-2
31,67,-1
31,68,3
31,69,4
31,70,1
31,71,1
31,72,2
31,73,1
31,74,2
31,75,1
31,76,0
31,77,-1
31,78,1
31,79,0
31,80,1
31,81,4
31,82,4
31,83,-1
31,84,2
31,85,3
31,86,2
31,87,2
31,88,3
31,89,-1
31,90,1
31,91,0
31,92,1
31,93,4
31,94,-2
31,95,3
31,96,1
31,97,0
31,98,1
31,99,-2
31,100,1
32,1,6
32,2,1
32,3,1
32,4,-2
32,5,3
32,6,-2
32,7,2
32,8,-3
32,9,4
32,10,2
32,11,0
32,12,-3
32,13,2
32,14,0
32,15,-3
32,16,-4
32,17,1
32,18,1
32,19,-2
32,20,2
32,21,-3
32,22,1
32,23,3
32,24,1
32,25,2
32,26,1
32,27,2
32,28,1
32,29,4
32,30,0
32,31,1
32,32,0
32,33,6
32,34,3
32,35,1
32,36,0
32,37,-3
32,38,1
32,39,3
32,40,1
32,41,3
32,42,-3
32,43,1
32,44,2
32,45,0
32,46,1
32,47,-1
32,48,-4
32,49,0
32,50,0
32,51,2
32,52,2
32,53,-1
32,54,0
32,55,0
32,56,5
32,57,3
32,58,3
32,59,-1
32,60,2
32,61,5
32,62,5
32,63,-2
32,64,4
32,65,0
32,66,-2
32,67,0
32,68,3
32,69,4
32,70,1
32,71,1
32,72,2
32,73,1
32,74,2
32,75,1
32,76,0
32,77,-1
32,78,1
32,79,1
32,80,1
32,81,4
32,82,4
32,83,-1
32,84,2
32,85,3
32,86,2
32,87,2
32,88,3
32,89,-1
32,90,1
32,91,0
32,92,1
32,93,4
32,94,0
32,95,3
32,96,1
32,97,0
32,98,1
32,99,-2
32,100,1
33,1,6
33,2,1
33,3,1
33,4,-2
33,5,4
33,6,-2
33,7,2
33,8,-3
33,9,4
33,10,1
33,11,1
33,12,-3
33,13,2
33,14,1
33,15,-3
33,16,-4
33,17,1
33,18,1
33,19,-2
33,20,2
33,21,-3
33,22,0
33,23,3
33,24,1
33,25,2
33,26,1
33,27,2
33,28,2
33,29,4
33,30,0
33,31,1
33,32,-1
33,33,6
33,34,3
33,35,1
33,36,0
33,37,-3
33,38,1
33,39,3
33,40,1
33,41,4
33,42,-3
33,43,1
33,44,2
33,45,0
33,46,1
33,47,-1
33,48,-4
33,49,0
33,50,0
33,51,2
33,52,2
33,53,-1
33,54,0
33,55,0
33,56,5
33,57,3
33,58,3
33,59,-1
33,60,2
33,61,5
33,62,5
33,63,-2
33,64,4
33,65,1
33,66,-2
33,67,0
33,68,2
33,69,3
33,70,0
33,71,1
33,72,2
33,73,1
33,74,3
33,75,1
33,76,0
33,77,-1
33,78,0
33,79,1
33,80,1
33,81,4
33,82,4
33,83,-1
33,84,2
33,85,4
33,86,2
33,87,2
33,88,3
33,89,-1
33,90,1
33,91,0
33,92,1
33,93,4
33,94,0
33,95,3
33,96,0
33,97,0
33,98,1
33,99,-2
33,100,1
34,1,6
34,2,1
34,3,1
34,4,-2
34,5,4
34,6,-2
34,7,2
34,8,-3
34,9,4
34,10,1
34,11,1
34,12,-3
34,13,2
34,14,1
34,15,-3
34,16,-4
34,17,1
34,18,1
34,19,-1
34,20,2
34,21,-2
34,22,-1
34,23,3
34,24,1
34,25,2
34,26,2
34,27,2
34,28,2
34,29,4
34,30,0
34,31,1
34,32,-1
34,33,6
34,34,3
34,35,1
34,36,0
34,37,-3
34,38,1
34,39,3
34,40,0
34,41,4
34,42,-3
34,43,1
34,44,1
34,45,0
34,46,1
34,47,-1
34,48,-4
34,49,-1
34,50,0
34,51,2
34,52,2
34,53,-1
34,54,0
34,55,-1
34,56,5
34,57,3
34,58,3
34,59,-1
34,60,2
34,61,5
34,62,5
34,63,-2
34,64,4
34,65,1
34,66,-2
34,67,1
34,68,2
34,69,2
34,70,0
34,71,1
34,72,3
34,73,1
34,74,3
34,75,1
34,76,0
34,77,-1
34,78,0
34,79,1
34,80,1
34,81,4
34,82,4
34,83,-1
34,84,2
34,85,5
34,86,2
34,87,2
34,88,3
34,89,-1
34,90,1
34,91,0
34,92,1
34,93,4
34,94,0
34,95,3
34,96,0
34,97,0
34,98,1
34,99,-2
34,100,1
35,1,6
35,2,2
35,3,1
35,4,-2
35,5,4
35,6,-2
35,7,2
35,8,-3
35,9,5
35,10,1
35,11,1
35,12,-3
35,13,2
35,14,1
35,15,-3
35,16,-4
35,17,1
35,18,1
35,19,-1
35,20,2
35,21,-3
35,22,-1
35,23,3
35,24,1
35,25,2
35,26,2
35,27,2
35,28,2
35,29,4
35,30,0
35,31,1
35,32,0
35,33,6
35,34,3
35,35,1
35,36,0
35,37,-3
35,38,1
35,39,3
35,40,0
35,41,4
35,42,-3
35,43,1
35,44,1
35,45,0
35,46,1
35,47,-1
35,48,-4
35,49,-1
35,50,0
35,51,3
35,52,2
35,53,-1
35,54,-1
35,55,0
35,56,4
35,57,3
35,58,3
35,59,-1
35,60,2
35,61,5
35,62,5
35,63,-2
35,64,3
35,65,1
35,66,-2
35,67,1
35,68,2
35,69,2
35,70,0
35,71,1
35,72,3
35,73,1
35,74,3
35,75,1
35,76,-1
35,77,-1
35,78,0
35,79,1
35,80,1
35,81,4
35,82,4
35,83,-1
35,84,3
35,85,5
35,86,2
35,87,2
35,88,3
35,89,-1
35,90,1
35,91,-1
35,92,1
35,93,4
35,94,0
35,95,3
35,96,0
35,97,0
35,98,1
35,99,-2
35,100,1
36,1,6
36,2,2
36,3,1
36,4,-2
36,5,4
36,6,-2
36,7,2
36,8,-3
36,9,5
36,10,1
36,11,1
36,12,-3
36,13,3
36,14,1
36,15,-3
36,16,-4
36,17,1
36,18,1
36,19,-1
36,20,2
36,21,-3
36,22,-1
36,23,3
36,24,1
36,25,2
36,26,2
36,27,2
36,28,2
36,29,4
36,30,0
36,31,1
36,32,0
36,33,6
36,34,3
36,35,1
36,36,0
36,37,-3
36,38,1
36,39,3
36,40,0
36,41,4
36,42,-3
36,43,0
36,44,1
36,45,0
36,46,1
36,47,-1
36,48,-4
36,49,-1
36,50,0
36,51,4
36,52,2
36,53,-1
36,54,-1
36,55,-1
36,56,5
36,57,3
36,58,3
36,59,-2
36,60,2
36,61,5
36,62,5
36,63,-2
36,64,3
36,65,1
36,66,-2
36,67,1
36,68,2
36,69,2
36,70,0
36,71,1
36,72,3
36,73,1
36,74,3
36,75,1
36,76,-1
36,77,-1
36,78,0
36,79,1
36,80,1
36,81,4
36,82,4
36,83,-1
36,84,3
36,85,5
36,86,2
36,87,2
36,88,3
36,89,-1
36,90,1
36,91,-1
36,92,1
36,93,4
36,94,0
36,95,3
36,96,0
36,97,0
36,98,1
36,99,-2
36,100,1
37,1,6
37,2,2
37,3,0
37,4,-3
37,5,4
37,6,-2
37,7,2
37,8,-4
37,9,5
37,10,1
37,11,2
37,12,-3
37,13,4
37,14,1
37,15,-3
37,16,-4
37,17,1
37,18,1
37,19,-1
37,20,2
37,21,-3
37,22,-1
37,23,3
37,24,1
37,25,2
37,26,2
37,27,2
37,28,1
37,29,4
37,30,1
37,31,1
37,32,0
37,33,6
37,34,2
37,35,1
37,36,0
37,37,-3
37,38,1
37,39,3
37,40,-1
37,41,4
37,42,-2
37,43,0
37,44,1
37,45,0
37,46,1
37,47,-1
37,48,-4
37,49,-1
37,50,0
37,51,4
37,52,2
37,53,-1
37,54,-1
37,55,-1
37,56,5
37,57,3
37,58,3
37,59,-2
37,60,2
37,61,5
37,62,5
37,63,-2
37,64,3
37,65,1
37,66,-1
37,67,1
37,68,4
37,69,2
37,70,0
37,71,1
37,72,4
37,73,1
37,74,3
37,75,1
37,76,-2
37,77,-1
37,78,0
37,79,1
37,80,2
37,81,4
37,82,3
37,83,-2
37,84,3
37,85,5
37,86,2
37,87,2
37,88,3
37,89,-1
37,90,1
37,91,-1
37,92,1
37,93,4
37,94,0
37,95,3
37,96,0
37,97,0
37,98,1
37,99,-2
37,100,1
38,1,6
38,2,2
38,3,1
38,4,-2
38,5,4
38,6,-2
38,7,2
38,8,-4
38,9,5
38,10,1
38,11,2
38,12,-3
38,13,4
38,14,1
38,15,-3
38,16,-3
38,17,1
38,18,1
38,19,-1
38,20,2
38,21,-3
38,22,-1
38,23,3
38,24,1
38,25,2
38,26,2
38,27,2
38,28,1
38,29,4
38,30,1
38,31,1
38,32,0
38,33,6
38,34,1
38,35,1
38,36,0
38,37,-4
38,38,0
38,39,3
38,40,-1
38,41,4
38,42,-2
38,43,0
38,44,1
38,45,0
38,46,1
38,47,0
38,48,-4
38,49,-1
38,50,1
38,51,4
38,52,1
38,53,-2
38,54,-1
38,55,-1
38,56,5
38,57,3
38,58,3
38,59,-2
38,60,2
38,61,5
38,62,5
38,63,-2
38,64,3
38,65,1
38,66,-1
38,67,1
38,68,5
38,69,3
38,70,0
38,71,1
38,72,4
38,73,1
38,74,2
38,75,1
38,76,-2
38,77,-1
38,78,0
38,79,1
38,80,2
38,81,4
38,82,2
38,83,-2
38,84,3
38,85,5
38,86,2
38,87,2
38,88,3
38,89,-1
38,90,1
38,91,0
38,92,1
38,93,3
38,94,0
38,95,3
38,96,0
38,97,0
38,98,1
38,99,-2
38,100,1
39,1,6
39,2,2
39,3,1
39,4,-2
39,5,4
39,6,-2
39,7,2
39,8,-4
39,9,7
39,10,1
39,11,2
39,12,-4
39,13,4
39,14,0
39,15,-3
39,16,-3
39,17,1
39,18,2
39,19,-1
39,20,2
39,21,-3
39,22,-1
39,23,3
39,24,1
39,25,2
39,26,2
39,27,2
39,28,1
39,29,3
39,30,1
39,31,2
39,32,0
39,33,6
39,34,1
39,35,1
39,36,0
39,37,-4
39,38,0
39,39,3
39,40,-1
39,41,4
39,42,-2
39,43,0
39,44,1
39,45,0
39,46,1
39,47,0
39,48,-4
39,49,-1
39,50,1
39,51,4
39,52,1
39,53,-2
39,54,-1
39,55,-1
39,56,5
39,57,3
39,58,4
39,59,-2
39,60,2
39,61,5
39,62,5
39,63,-3
39,64,3
39,65,1
39,66,-1
39,67,1
39,68,5
39,69,3
39,70,0
39,71,1
39,72,4
39,73,0
39,74,2
39,75,1
39,76,-2
39,77,-1
39,78,0
39,79,1
39,80,2
39,81,4
39,82,2
39,83,-2
39,84,3
39,85,5
39,86,2
39,87,2
39,88,3
39,89,-1
39,90,1
39,91,0
39,92,1
39,93,3
39,94,0
39,95,3
39,96,0
39,97,0
39,98,1
39,99,-2
39,100,1
40,1,6
40,2,2
40,3,0
40,4,-2
40,5,3
40,6,-2
40,7,2
40,8,-4
40,9,7
40,10,2
40,11,2
40,12,-4
40,13,4
40,14,0
40,15,-3
40,16,-3
40,17,1
40,18,2
40,19,-1
40,20,2
40,21,-2
40,22,0
40,23,3
40,24,0
40,25,2
40,26,2
40,27,2
40,28,0
40,29,3
40,30,0
40,31,2
40,32,0
40,33,6
40,34,1
40,35,1
40,36,0
40,37,-3
40,38,-1
40,39,3
40,40,-1
40,41,4
40,42,-2
40,43,0
40,44,2
40,45,0
40,46,1
40,47,0
40,48,-4
40,49,-1
40,50,1
40,51,4
40,52,3
40,53,-2
40,54,-1
40,55,-1
40,56,5
40,57,3
40,58,4
40,59,-1
40,60,1
40,61,5
40,62,4
40,63,-3
40,64,3
40,65,1
40,66,-1
40,67,1
40,68,4
40,69,3
40,70,0
40,71,1
40,72,4
40,73,0
40,74,2
40,75,1
40,76,-1
40,77,-1
40,78,0
40,79,1
40,80,2
40,81,4
40,82,3
40,83,-2
40,84,3
40,85,5
40,86,2
40,87,2
40,88,3
40,89,-1
40,90,1
40,91,0
40,92,1
40,93,3
40,94,0
40,95,3
40,96,-1
40,97,0
40,98,1
40,99,-2
40,100,1
41,1,6
41,2,2
41,3,0
41,4,-2
41,5,3
41,6,-2
41,7,2
41,8,-3
41,9,7
41,10,4
41,11,2
41,12,-5
41,13,4
41,14,0
41,15,-3
41,16,-3
41,17,1
41,18,2
41,19,-2
41,20,2
41,21,-1
41,22,0
41,23,4
41,24,0
41,25,2
41,26,3
41,27,3
41,28,0
41,29,3
41,30,-1
41,31,2
41,32,0
41,33,6
41,34,1
41,35,1
41,36,0
41,37,-3
41,38,-1
41,39,3
41,40,-2
41,41,5
41,42,-2
41,43,1
41,44,2
41,45,0
41,46,1
41,47,0
41,48,-4
41,49,-1
41,50,1
41,51,3
41,52,3
41,53,-2
41,54,-1
41,55,-1
41,56,5
41,57,3
41,58,4
41,59,-1
41,60,1
41,61,5
41,62,3
41,63,-3
41,64,3
41,65,1
41,66,-2
41,67,1
41,68,4
41,69,3
41,70,0
41,71,1
41,72,5
41,73,-1
41,74,2
41,75,2
41,76,-1
41,77,-1
41,78,0
41,79,1
41,80,2
41,81,4
41,82,2
41,83,-2
41,84,3
41,85,5
41,86,3
41,87,2
41,88,2
41,89,-1
41,90,1
41,91,0
41,92,1
41,93,3
41,94,0
41,95,3
41,96,-1
41,97,0
41,98,1
41,99,-3
41,100,0
42,1,6
42,2,2
42,3,0
42,4,-3
42,5,3
42,6,-2
42,7,2
42,8,-3
42,9,7
42,10,5
42,11,2
42,12,-6
42,13,5
42,14,0
42,15,-3
42,16,-3
42,17,1
42,18,2
42,19,-2
42,20,2
42,21,-2
42,22,0
42,23,4
42,24,0
42,25,2
42,26,4
42,27,3
42,28,-1
42,29,3
42,30,-2
42,31,2
42,32,0
42,33,6
42,34,1
42,35,1
42,36,0
42,37,-3
42,38,-1
42,39,3
42,40,-3
42,41,5
42,42,-2
42,43,1
42,44,2
42,45,0
42,46,1
42,47,0
42,48,-5
42,49,-1
42,50,1
42,51,3
42,52,3
42,53,-1
42,54,-1
42,55,-1
42,56,5
42,57,4
42,58,4
42,59,-1
42,60,1
42,61,5
42,62,3
42,63,-3
42,64,3
42,65,1
42,66,-2
42,67,1
42,68,3
42,69,3
42,70,1
42,71,1
42,72,5
42,73,-2
42,74,3
42,75,2
42,76,-1
42,77,-1
42,78,0
42,79,1
42,80,2
42,81,4
42,82,3
42,83,-2
42,84,3
42,85,4
42,86,3
42,87,2
42,88,2
42,89,-1
42,90,1
42,91,0
42,92,1
42,93,3
42,94,0
42,95,3
42,96,0
42,97,0
42,98,1
42,99,-3
42,100,1
43,1,6
43,2,2
43,3,0
43,4,-3
43,5,2
43,6,-2
43,7,2
43,8,-3
43,9,7
43,10,5
43,11,3
43,12,-6
43,13,5
43,14,0
43,15,-3
43,16,-4
43,17,1
43,18,2
43,19,-2
43,20,2
43,21,-2
43,22,0
43,23,4
43,24,0
43,25,3
43,26,3
43,27,3
43,28,-1
43,29,3
43,30,-2
43,31,2
43,32,0
43,33,6
43,34,1
43,35,1
43,36,1
43,37,-3
43,38,0
43,39,3
43,40,-2
43,41,5
43,42,-1
43,43,1
43,44,2
43,45,0
43,46,1
43,47,0
43,48,-5
43,49,-1
43,50,1
43,51,3
43,52,3
43,53,-1
43,54,-1
43,55,-1
43,56,5
43,57,4
43,58,4
43,59,-1
43,60,1
43,61,5
43,62,2
43,63,-3
43,64,4
43,65,1
43,66,-2
43,67,1
43,68,3
43,69,3
43,70,1
43,71,2
43,72,5
43,73,-2
43,74,2
43,75,2
43,76,-1
43,77,-2
43,78,0
43,79,1
43,80,2
43,81,4
43,82,2
43,83,-2
43,84,3
43,85,4
43,86,3
43,87,2
43,88,2
43,89,-1
43,90,1
43,91,0
43,92,1
43,93,3
43,94,0
43,95,3
43,96,0
43,97,0
43,98,0
43,99,-3
43,100,1
44,1,6
44,2,2
44,3,1
44,4,-3
44,5,2
44,6,-2
44,7,2
44,8,-3
44,9,7
44,10,5
44,11,3
44,12,-7
44,13,5
44,14,0
44,15,-3
44,16,-4
44,17,1
44,18,2
44,19,-2
44,20,2
44,21,-1
44,22,0
44,23,4
44,24,0
44,25,3
44,26,2
44,27,3
44,28,-1
44,29,3
44,30,-2
44,31,3
44,32,0
44,33,6
44,34,1
44,35,1
44,36,1
44,37,-3
44,38,0
44,39,3
44,40,-2
44,41,5
44,42,-2
44,43,1
44,44,2
44,45,0
44,46,1
44,47,0
44,48,-5
44,49,0
44,50,1
44,51,3
44,52,2
44,53,-1
44,54,-1
44,55,-2
44,56,5
44,57,5
44,58,3
44,59,-1
44,60,0
44,61,5
44,62,2
44,63,-3
44,64,4
44,65,1
44,66,-2
44,67,1
44,68,4
44,69,3
44,70,1
44,71,2
44,72,5
44,73,-2
44,74,2
44,75,2
44,76,-2
44,77,-2
44,78,0
44,79,1
44,80,2
44,81,4
44,82,2
44,83,-2
44,84,3
44,85,5
44,86,4
44,87,2
44,88,1
44,89,-1
44,90,1
44,91,0
44,92,1
44,93,3
44,94,0
44,95,3
44,96,0
44,97,0
44,98,0
44,99,-3
44,100,2
45,1,6
45,2,1
45,3,1
45,4,-3
45,5,2
45,6,-2
45,7,2
45,8,-4
45,9,7
45,10,5
45,11,3
45,12,-7
45,13,6
45,14,0
45,15,-2
45,16,-5
45,17,1
45,18,2
45,19,-2
45,20,2
45,21,-1
45,22,0
45,23,4
45,24,0
45,25,3
45,26,1
45,27,3
45,28,-1
45,29,3
45,30,-1
45,31,3
45,32,1
45,33,6
45,34,1
45,35,1
45,36,0
45,37,-2
45,38,0
45,39,3
45,40,-2
45,41,5
45,42,-2
45,43,1
45,44,2
45,45,0
45,46,1
45,47,1
45,48,-5
45,49,0
45,50,1
45,51,3
45,52,1
45,53,-1
45,54,-1
45,55,-3
45,56,5
45,57,7
45,58,3
45,59,-1
45,60,0
45,61,5
45,62,2
45,63,-3
45,64,4
45,65,1
45,66,-2
45,67,1
45,68,4
45,69,3
45,70,1
45,71,2
45,72,5
45,73,-2
45,74,2
45,75,2
45,76,-2
45,77,-2
45,78,0
45,79,1
45,80,2
45,81,4
45,82,2
45,83,-2
45,84,3
45,85,5
45,86,4
45,87,2
45,88,1
45,89,-2
45,90,1
45,91,0
45,92,1
45,93,3
45,94,0
45,95,3
45,96,0
45,97,0
45,98,0
45,99,-3
45,100,2
46,1,6
46,2,1
46,3,1
46,4,-3
46,5,2
46,6,-2
46,7,2
46,8,-5
46,9,7
46,10,5
46,11,4
46,12,-7
46,13,7
46,14,0
46,15,-2
46,16,-5
46,17,1
46,18,2
46,19,-2
46,20,2
46,21,-1
46,22,0
46,23,4
46,24,0
46,25,3
46,26,1
46,27,2
46,28,-1
46,29,3
46,30,-1
46,31,3
46,32,1
46,33,6
46,34,1
46,35,1
46,36,1
46,37,-2
